entrez_id,mean_log2FC,n_probes
23401,-0.2765964614166671,1
51548,-0.27672529510416566,2
6595,-0.2767653761666664,7
23043,-0.2768022413020832,4
149483,-0.2768402752291665,1
57794,-0.2768512090729156,2
7264,-0.2771839337187507,2
10211,-0.2772429121510416,4
644714,-0.2772892239583342,1
266722,-0.2774262019322917,4
646762,-0.27749208964583366,2
284439,-0.27750628086979157,4
167359,-0.2776589630416657,1
284184,-0.2778151071041688,2
9546,-0.2778466239895829,2
54663,-0.27785364931250073,3
149951,-0.2778625423750005,2
284800,-0.2779640493958335,2
9578,-0.2780762728124997,2
168850,-0.27824010661458365,2
122704,-0.27839653123958286,2
146861,-0.2785045412708342,1
100506115,-0.2786119695833338,1
80232,-0.27866341436666586,5
80776,-0.2787680787500002,1
283994,-0.2787857991875007,1
10966,-0.279032960743056,3
1788,-0.2791139589583338,3
8776,-0.2791981036979164,4
79056,-0.2792520122291668,2
100506557,-0.2793789449999999,1
79590,-0.2794507067291665,1
100873930,-0.2794927518541685,1
5245,-0.2796353883958336,2
2739,-0.2798063750000015,1
4588,-0.27991780258333354,2
966,-0.2799828833000001,5
4123,-0.28017747601388904,3
7251,-0.2802042384166672,1
10084,-0.28027020433333255,3
3984,-0.28029599677083333,3
9821,-0.28030140802083453,2
5433,-0.28050031744791676,2
79797,-0.2807905740833343,1
56893,-0.28096184545833314,2
6692,-0.28106493874999977,2
80263,-0.2810983784479162,2
5239,-0.28111067671354206,4
5702,-0.2811937131041659,1
4091,-0.28127074148437525,4
90271,-0.2812738526458331,1
100128977,-0.2813008594444444,3
57019,-0.281367312812501,3
23637,-0.28137318703472136,3
54432,-0.2814501246458336,1
8085,-0.28151979349166717,5
11033,-0.28177884917708385,2
3621,-0.28182311929687526,4
129807,-0.2818997436458348,1
1302,-0.28233787005208355,2
149699,-0.2824715885104163,2
27238,-0.2826035539999987,1
83592,-0.2826784965208329,3
55030,-0.2827634951250015,1
51237,-0.2828703885729167,2
5428,-0.2829057157777776,3
10247,-0.2829078999270826,2
56658,-0.2831183287708341,2
64593,-0.2831501976249995,2
10898,-0.2832345317916669,1
60561,-0.2833669131249996,1
7036,-0.2834171480347223,3
283248,-0.2835224867291663,1
403323,-0.283556384375,2
10919,-0.28356933883333335,3
284669,-0.2836457990937502,2
130507,-0.28375196843229167,4
2050,-0.2837619710625012,2
10106,-0.2837873171979157,2
4194,-0.28387302161111133,6
92973,-0.2838790858333326,1
642477,-0.2840337543750006,1
846,-0.28408360812499994,5
7385,-0.2841190354027789,3
10845,-0.2841914404166683,2
80775,-0.28463832954166696,2
54877,-0.2847300393958332,4
8291,-0.284875845958334,1
10565,-0.2850105793194438,3
388419,-0.2850167526666669,1
54948,-0.2850231395208329,1
6049,-0.2854615795555559,3
128272,-0.28548939625,1
100642175,-0.2855234780833324,1
10111,-0.28555166265277704,3
6585,-0.2856757526041665,2
151871,-0.2859563816666663,1
390595,-0.28605181509374966,2
79155,-0.286170747451389,3
4831,-0.2863439845833362,1
6647,-0.2866338831250008,1
29997,-0.28673492375694454,3
9911,-0.2867352243750003,2
64386,-0.28703707969791714,2
10985,-0.2870676780312493,2
22899,-0.2870715129583328,2
64091,-0.287095957229166,1
3211,-0.28759600430208304,2
54826,-0.28766495217708377,2
4050,-0.2877520825104163,2
79865,-0.2878166373958333,1
25804,-0.2878487637638882,3
96597,-0.2878680411041667,1
255061,-0.2880698999166671,1
4694,-0.2881192739583333,1
125476,-0.2881358314583331,2
4583,-0.2882180456250003,1
56681,-0.28831426752777894,3
84274,-0.2883782409791671,1
100616497,-0.2884544715416668,1
1465,-0.2884567646458329,1
55856,-0.2885331528333328,1
54487,-0.2886973675625,4
81626,-0.2889935014166673,1
664,-0.2891287980104176,2
57617,-0.2892013687916659,2
441355,-0.2892807524791658,1
4901,-0.28931576521875013,2
55257,-0.2895735556874994,1
57477,-0.2895969008958326,2
790955,-0.289660240562501,1
93974,-0.2897199063263894,3
54887,-0.2897238887430564,3
57827,-0.2897459993958327,1
55230,-0.28976972434374915,2
81607,-0.289887674583333,1
4170,-0.2899964794062501,6
3084,-0.29005207860416643,6
60592,-0.2901976845416651,2
57630,-0.29021549852083395,2
147111,-0.2902477925000002,1
10233,-0.2903156913611115,3
100132273,-0.2903950766458334,1
8916,-0.2905477651458339,2
9725,-0.29055741818229186,4
27109,-0.2909446938392856,7
285367,-0.29094747270833304,5
8615,-0.29099992059374896,2
101927340,-0.2910413371041671,1
29944,-0.2913011967291663,2
9887,-0.2913776070781251,4
7226,-0.2914282683750011,1
165679,-0.2914338538333334,1
10524,-0.2914362323472217,3
64714,-0.29155091626388857,3
29985,-0.29159873365277794,3
79602,-0.2917208054166647,1
65117,-0.29172686216666666,2
2683,-0.2917425293125002,6
5504,-0.29178181409895815,4
2026,-0.291817932999999,1
9147,-0.2918646885624978,4
171558,-0.2919283029722223,3
729515,-0.2920387932135412,4
5068,-0.2920835033645832,2
55148,-0.2921257253958327,1
158358,-0.2922341053281249,4
7189,-0.29244304865625015,2
4084,-0.2926416808958333,3
163131,-0.2926470256625,5
100507600,-0.2926830163333336,1
2817,-0.29277187654166603,2
2235,-0.29303200967361165,3
26233,-0.2930425290208334,2
9731,-0.29342991513194505,3
6855,-0.2935036967708337,1
3363,-0.2937242243906255,4
51195,-0.2938025784583331,1
3933,-0.2938781011666669,1
10924,-0.2939134333645841,2
25812,-0.29393170116145834,4
883,-0.2940051140416669,3
148281,-0.294022738041666,1
3032,-0.2941546841666653,1
10209,-0.2943808643333335,7
51019,-0.294445733291667,1
101928399,-0.2944698833333334,1
23161,-0.2948303159041661,5
80325,-0.2948701481416661,5
23066,-0.2949364460416666,2
5193,-0.2950103955625005,1
9094,-0.2950271832499993,1
40,-0.2950408703333336,1
9704,-0.29506268870138935,3
4858,-0.29510885007291654,4
150527,-0.2951157973958342,1
10299,-0.2951305041145838,6
29801,-0.2952002781041669,2
11212,-0.2952438889874993,5
6470,-0.2953522170729164,4
3843,-0.2957736457750012,5
8425,-0.2958231110729175,4
64969,-0.2958262167343749,4
10166,-0.2958322152083331,2
1392,-0.2958667475208332,2
3235,-0.29588256989583356,2
7727,-0.29597903817361154,3
84221,-0.2960381820208324,1
339298,-0.2961062151666667,1
7328,-0.29627676284635385,8
56953,-0.2964096242083327,1
55218,-0.2964339237986106,3
83697,-0.29648475369791694,2
5893,-0.29657259051041635,4
79012,-0.2967486351666668,1
51706,-0.29676720738541545,2
80726,-0.29687412013541675,2
256227,-0.2970714252708331,1
5624,-0.2971227823333331,1
5713,-0.2972733116666664,1
1112,-0.2972884148898801,7
57558,-0.2973527100833339,1
22880,-0.2975104811666676,3
6687,-0.29752062075892843,7
57680,-0.2975277346458345,1
124045,-0.2976630166041663,2
8463,-0.2977435230260418,4
57820,-0.2979312984791669,1
55188,-0.29793226964583347,2
60488,-0.2979592660208325,1
23434,-0.2979734880624995,1
92014,-0.29816410768749996,2
348793,-0.2982569643125003,1
1983,-0.2982880719791661,6
5810,-0.2983839655333334,5
3482,-0.29839449877083174,2
50802,-0.298500619041667,1
84063,-0.2987367394583331,1
83660,-0.29876259537499994,3
9499,-0.2989195306250014,1
56112,-0.2989594078124997,2
627,-0.29899184638541715,2
148413,-0.2990627188749988,1
4792,-0.2991774369479156,2
10771,-0.29925366604166737,4
115584,-0.2992636969374995,1
550,-0.2993172319791668,1
9361,-0.2994525975416664,1
440757,-0.2995680035000001,1
113177,-0.2996167545000006,2
5914,-0.2997442738208333,5
283459,-0.29977304042708397,2
1201,-0.29979780592708316,2
84336,-0.3001146910416663,1
5162,-0.3001673408333332,2
3361,-0.3005993807291678,1
55536,-0.3006174087083346,1
10595,-0.3007791386562513,2
115209,-0.3008017333125004,1
84300,-0.30091985995833276,3
84839,-0.3010669807291686,1
728613,-0.30115322048958415,2
100506233,-0.3011722934375005,2
23248,-0.3014677082083337,3
353497,-0.30147914032291706,2
79145,-0.3015721237083335,2
26254,-0.301665480270834,1
116840,-0.30166605529687496,4
50717,-0.3017359838101852,9
25988,-0.3017400544583339,1
5569,-0.3017989685416662,2
662,-0.30196642883333286,3
55659,-0.30198252595833347,2
50862,-0.30220406033854175,4
7408,-0.3024209438958323,1
11011,-0.3024675273385413,4
25845,-0.3025017038125006,2
79008,-0.3026352942916661,1
51321,-0.3027520386666662,1
84522,-0.3028538970833327,1
56606,-0.30310385981250043,2
23479,-0.3032745829166661,1
116224,-0.3035249834027775,3
5412,-0.3038426553958331,2
100128185,-0.3040752366874999,1
140875,-0.3042880091666666,1
339327,-0.304336888979166,1
100652768,-0.3043785527916669,1
642826,-0.3049368841458344,1
2194,-0.30508879921874965,2
6445,-0.305296763958335,1
9863,-0.3054872697708328,3
6011,-0.3055100880000001,1
9969,-0.3055375652500002,4
60506,-0.30563569909374944,2
101927257,-0.3057469369791672,1
283948,-0.3057955648124997,1
201475,-0.3058278150277777,3
7403,-0.3059210909114582,4
81894,-0.30592357149305477,3
653423,-0.3061656954999998,1
4508,-0.30624941251041626,2
1856,-0.30649277957291693,2
10489,-0.3066230267395841,4
4882,-0.3067912400625001,2
10980,-0.3068297247812519,2
53833,-0.3069625373958335,1
6210,-0.3070323640624994,3
4041,-0.3070600796249993,2
23367,-0.30747228446875025,4
266727,-0.3075665297499996,3
51399,-0.3075751338194444,3
64109,-0.307790538020833,1
1294,-0.30783758954166623,2
5201,-0.3078912617500018,1
2696,-0.30794086141666693,2
90411,-0.307960806736112,3
56963,-0.30813655698958303,2
6283,-0.3082121081458333,1
3654,-0.3083246023854158,2
84532,-0.3083268076124998,5
6625,-0.30833535573958293,2
9550,-0.3086637589375016,2
11282,-0.3087138934166669,2
3725,-0.30878156531249945,4
51497,-0.30881336874999965,4
138639,-0.3089201988020829,2
25803,-0.30898092486249973,5
348761,-0.3091526368333332,1
2617,-0.3092817577291669,1
5595,-0.3093745973749993,1
641467,-0.30939842464583345,2
124961,-0.3095402278958321,1
114049,-0.30980397689583383,2
1869,-0.3103227625833336,2
10767,-0.3103624595052076,4
399909,-0.3104217388541666,1
343990,-0.31044575096527727,3
1652,-0.3104690109999986,1
210,-0.3105438918958337,2
51099,-0.3107971908281251,4
10361,-0.3113131623958338,1
9679,-0.31139385015625004,2
6602,-0.311412466864583,2
152,-0.3115170513124985,1
114799,-0.3115406006388889,3
100170841,-0.3115920350208334,1
114294,-0.31181139145833353,3
3716,-0.31182610034583347,5
388403,-0.3118631554374997,3
219770,-0.311991422958334,1
25940,-0.3124169352604165,2
29906,-0.3125918444444446,3
254956,-0.3126440311249996,1
84271,-0.3127661610124996,5
56948,-0.3128869104374985,1
23766,-0.3129689476041664,1
2869,-0.31340983970833347,4
8882,-0.31341315809374937,2
374882,-0.3134606661250014,1
9553,-0.3135318745833348,1
506,-0.3136303602083359,1
84270,-0.31364298243750066,2
11284,-0.3136629020000017,1
667,-0.3136758630666666,10
100505696,-0.3140507805208337,1
115708,-0.31406162531944454,3
23274,-0.3143051225625,2
119391,-0.3144503647500001,2
6596,-0.3149190335833332,1
310,-0.3149424984687501,2
79774,-0.31506282824999987,2
651,-0.3152634763333335,1
94097,-0.3152852145729169,4
8875,-0.3152983097916668,1
60484,-0.3153240381666666,1
7705,-0.3157192036770832,2
51236,-0.3158010591458335,2
146862,-0.3158516216666687,1
131870,-0.31595154783333346,4
401260,-0.3161034565416667,1
8854,-0.31635653929166563,2
323,-0.3164171371785714,7
121260,-0.31663283680555454,3
283951,-0.316829093729166,1
79701,-0.31688483014583274,3
9651,-0.3170693361666665,1
10093,-0.31713594925347205,6
6400,-0.3172262238854169,4
50943,-0.31739897450694426,3
5604,-0.317437180479164,1
101060400,-0.31756571622916646,2
90522,-0.31774047713541675,4
10664,-0.3178718757291658,1
10512,-0.31787386927083405,2
26061,-0.3179262660000015,1
7381,-0.3181624859687493,4
7419,-0.3181948078819451,3
4904,-0.31835326727083224,3
417,-0.31847327716666646,3
79726,-0.3187932246979165,4
29122,-0.3188286525833335,1
23144,-0.3189104013854165,2
4709,-0.3193581110416641,1
56996,-0.3194870660347216,3
8798,-0.3195181618541669,1
2971,-0.31965602704166535,3
3596,-0.3196642634583337,1
90850,-0.31974733866666694,2
286359,-0.31977585568749944,2
101927313,-0.3198811678333331,1
54438,-0.3203792068437501,2
4099,-0.32047446006250047,2
55278,-0.3205512424479174,4
5688,-0.32068732897916513,2
5701,-0.32072702363194533,3
27179,-0.3207779281874998,1
51763,-0.32085526621875043,2
56943,-0.3209086011041675,3
84631,-0.3209220004583351,1
79637,-0.3211597907708328,2
23049,-0.3214189271927078,4
85446,-0.32149867529166637,2
53632,-0.3219820215208333,1
84520,-0.3220778013333341,1
8344,-0.3224300482500011,1
388125,-0.32245155862500013,2
4899,-0.3225000668333326,5
148870,-0.3225583896458333,1
26012,-0.3226914585520832,2
23299,-0.32285088385937444,4
3667,-0.3228841539027772,3
51072,-0.3229701446249979,2
28974,-0.3230386022500013,1
26056,-0.3231796034583336,1
5522,-0.32321742216319443,6
80305,-0.3234009863611106,3
79158,-0.32355947025694454,3
24149,-0.3236673103124996,2
2690,-0.3237498366666678,1
27039,-0.32380854625,2
26260,-0.3239480557708321,1
442894,-0.3239924643750007,1
2103,-0.3241454171458332,3
101927550,-0.3241819289375001,1
100128998,-0.3242481714166665,1
29088,-0.3242826266666654,1
5110,-0.32432166127777745,3
5101,-0.3243437454374999,4
23467,-0.3244138090937492,2
26168,-0.3249622249861112,3
50512,-0.3252202549583329,1
145694,-0.3255920093333331,1
79647,-0.3257185805624984,3
152687,-0.32580582175694445,3
51340,-0.3258525719791691,1
283592,-0.325990151,1
9583,-0.3260028289652765,3
30848,-0.3260416583958336,2
90133,-0.3260624071666665,2
100379345,-0.3262710794791674,1
8678,-0.32629008065972204,3
55341,-0.32630542843055554,3
56975,-0.3264310558541673,4
221914,-0.3266346235208335,1
1135,-0.3267793630624998,1
10518,-0.3268038957500001,3
9254,-0.326820874979167,1
10474,-0.32698768468749884,2
101928457,-0.32703143059374984,2
55503,-0.327035823135416,2
128653,-0.327044420604166,1
25777,-0.3271849188333329,1
755,-0.3274969531815473,7
118487,-0.3276224054583316,1
4924,-0.3276872778854161,2
4059,-0.32770015167708383,2
9146,-0.3277253561979161,2
54498,-0.3278218291458332,3
149465,-0.3280890092708324,1
79685,-0.32818678524999995,6
54932,-0.32821095245138937,3
51733,-0.32831087238541706,4
390999,-0.3283424687708334,1
154,-0.3283462393541665,1
59285,-0.3287400325729162,2
100505681,-0.3289067084583337,2
81889,-0.3289443304999997,2
25876,-0.3289876779791671,1
767,-0.32908516614583316,3
3050,-0.3291088610000003,1
148014,-0.3291898655416663,2
51593,-0.32922839531666737,5
127540,-0.3293995233541666,1
127002,-0.3297976839583336,1
5008,-0.33003261444791665,2
201191,-0.33008446627499993,5
10440,-0.33021754239062406,4
79676,-0.3302350281736107,3
218,-0.3304738319583329,1
56910,-0.3304833883333327,1
285147,-0.33063051888541617,2
5863,-0.3310954259374998,1
10726,-0.33121141434027745,3
102724611,-0.3312395215416659,1
5719,-0.3315680826666654,2
7029,-0.3318692703854162,4
23252,-0.3319231460416683,1
25798,-0.3320388882361103,3
55178,-0.3320396609166653,1
55153,-0.33205282411805526,3
9416,-0.33208928083333195,2
10600,-0.3321401832569446,3
115123,-0.33214213323958286,2
27341,-0.33214219917916665,5
11187,-0.33220465944791666,2
2523,-0.3322225874791664,1
79661,-0.332250235927084,2
92259,-0.3322854097916643,1
24139,-0.3325838368333328,4
3802,-0.332766639010417,2
8907,-0.33332613066666766,2
10987,-0.3335679606250004,1
2302,-0.3335880462916667,1
140699,-0.33359801515624987,2
51663,-0.33361784283854123,4
10564,-0.33368016394791666,4
9667,-0.3337688551145828,2
100132167,-0.3338780022916672,1
8703,-0.3339736794687502,2
57402,-0.3340609776874998,1
64757,-0.3340616716249993,1
100506388,-0.334499241375001,1
7337,-0.33484930757031267,8
10953,-0.3348990836458352,1
101929078,-0.3350147003333328,1
197407,-0.3350430142708349,1
11108,-0.3351396388749998,2
5714,-0.3351754775000017,1
8634,-0.3353069294999995,2
11251,-0.33557748072916627,2
3329,-0.33558065160416695,5
2352,-0.3356639289791663,1
29083,-0.3357009713611106,3
1649,-0.335929877020833,1
1491,-0.33595641689583355,2
140597,-0.3359599760833336,1
11176,-0.3363043773124996,4
63977,-0.3366674913333336,4
25909,-0.3369908487083339,3
1632,-0.337606000687499,1
101929718,-0.3377782067083337,1
23241,-0.3378586887343755,4
79369,-0.3379507665416668,1
2651,-0.33795879345833346,2
116255,-0.3380967099166669,1
1600,-0.3381625975208331,3
64320,-0.338165344666665,1
5601,-0.3384438788611111,3
101927143,-0.3385020981041671,1
51754,-0.3386123087395836,2
8871,-0.3386252159791668,7
7405,-0.3387099185833335,1
163049,-0.3388754402013892,3
5563,-0.33898199570833454,5
6650,-0.33912657443750027,2
2621,-0.3391802881041661,2
23463,-0.3392209571319447,3
57449,-0.3392504718645835,2
27340,-0.3395383380000005,1
50649,-0.3397043783958333,3
1834,-0.3398263320416665,1
152206,-0.3399420578177085,4
6345,-0.3403538960416643,1
389336,-0.3405533655833332,1
81857,-0.34060940111805554,3
56478,-0.34124543782291616,2
6507,-0.3413420588750009,2
101927901,-0.3413492600625001,1
2794,-0.34140056926666656,5
55101,-0.3415112845486104,3
55745,-0.3416744377208331,5
56978,-0.3416921369791668,2
9567,-0.34172739917083356,5
84987,-0.3418190240416638,1
161247,-0.3419085221666655,1
55698,-0.3420425593958356,1
101929280,-0.3421515823958341,1
58157,-0.34230518781250024,2
9372,-0.34247796603125114,2
317762,-0.34255688818749963,2
593,-0.3425975231875018,1
284352,-0.34275942725000014,3
22849,-0.3428282605468759,4
144097,-0.3428609272083318,1
9491,-0.3433292349947913,4
5143,-0.3433575270625001,4
11331,-0.3436612339583345,1
84226,-0.343728540145833,1
10641,-0.3439082304375005,2
831,-0.34398509397083193,5
23240,-0.3441028658750005,1
5435,-0.3441107387395845,2
29101,-0.34430168426388824,3
374897,-0.3444202389583339,1
57179,-0.3446981670625,1
84888,-0.3452233709930563,3
157753,-0.34524903877777763,3
56255,-0.3455052450694442,3
200186,-0.345519387854166,1
80347,-0.3455667616249984,1
118,-0.3456041752187491,4
7920,-0.3457595896458321,2
84639,-0.3461133506875002,1
150291,-0.3461854675625,1
9762,-0.3464488185624974,1
64802,-0.34646605350694476,3
6920,-0.34656763034375254,2
60558,-0.34656957618750006,2
388335,-0.3467575837499996,1
91319,-0.346759562076389,3
79877,-0.34676690934722226,3
255027,-0.34682476299999987,2
222029,-0.34719311352083343,2
81890,-0.3472252550416668,1
8704,-0.3474460831041677,1
253260,-0.3474592419947913,4
3312,-0.3476427829687512,4
100506965,-0.34777512889583395,2
463,-0.3477794088680562,6
3609,-0.34778566587916765,5
7296,-0.3478986031562501,2
6911,-0.3479069220208335,2
7156,-0.3481782459722222,3
23168,-0.3481966916875008,3
56901,-0.3482868562291674,1
8711,-0.34834425219791676,2
23604,-0.34844219921874897,2
10519,-0.348706492270832,1
51503,-0.3490637793749993,1
5424,-0.3492891241875,1
4541,-0.3492939546666678,1
10946,-0.3493925233958332,1
93973,-0.3494221571875016,2
91582,-0.3496858659375004,1
8671,-0.3497191633083333,5
386678,-0.3497291358333338,1
7881,-0.3498177058541667,5
3196,-0.35008698688541656,2
83999,-0.3501284106208333,5
342667,-0.3502830139583341,1
254048,-0.35058362718333325,5
5091,-0.3505993892291661,1
9564,-0.35060197348958283,2
200942,-0.3506036098958311,1
2952,-0.3507095891249997,2
4701,-0.3508495570624992,2
5495,-0.35101953196874724,2
80321,-0.3510738800375008,5
140730,-0.3511325173541666,2
376497,-0.3512600333958344,1
23185,-0.3513529466006942,6
154215,-0.3515743481666669,2
8812,-0.3517195520208318,2
55006,-0.3517520426458338,1
388552,-0.35199134114583375,2
55237,-0.3521115146875004,1
23549,-0.35213418712500016,3
138151,-0.3521417185312501,2
10331,-0.3523577883958335,1
116986,-0.3524256170972224,3
137735,-0.35252176526041795,2
6638,-0.3525937015364572,4
4976,-0.352628518718751,4
23593,-0.35274828815625,2
163933,-0.3528623887500002,1
100506866,-0.3528683616249999,2
284749,-0.3529682053958334,1
127933,-0.3532747239947901,4
8986,-0.35335012290625056,2
3141,-0.3534073578958328,2
84334,-0.35348883204166626,2
57176,-0.3535074082500005,1
4054,-0.35380402962499985,3
1387,-0.3538322792239582,4
6732,-0.353841612458333,2
7172,-0.3539363839375005,3
9990,-0.3539422539791672,3
11170,-0.3541218340625006,2
102723954,-0.3542799500833333,1
54468,-0.354338954201389,3
23019,-0.35436241570138954,3
85360,-0.3543837536041669,4
84173,-0.3544474869166674,1
123096,-0.35456639311458327,4
53405,-0.35462379590416704,5
155185,-0.354641354072917,2
3187,-0.3549069758541661,3
7263,-0.3549813451458323,1
2980,-0.3550539948333333,1
100506677,-0.355160016833334,1
11012,-0.3551887357499996,1
80115,-0.35528415307291655,2
64949,-0.3553963857500002,2
9344,-0.35547939721527727,3
5544,-0.3555057728333328,1
9939,-0.3555239672152777,6
26262,-0.35555575102083314,2
246744,-0.3555993161874995,1
192286,-0.3558232711666673,2
79016,-0.35584800176388925,3
138948,-0.3562388773333338,1
22906,-0.35634694510000015,5
9968,-0.3564232714843747,4
65008,-0.3565905159374978,1
22954,-0.3567222449479163,2
80343,-0.3571763640000003,1
101927018,-0.3573005408333332,1
81693,-0.35738090109027754,3
8013,-0.3574466224236108,3
102724094,-0.3575526571666669,1
339487,-0.3581773522916656,1
59307,-0.3582387651875001,2
10172,-0.3583223389166656,1
8888,-0.3584505058916668,5
147184,-0.3587045748541664,1
5515,-0.35880531630555534,3
148789,-0.3588791162656248,4
80185,-0.3590597997708338,1
57037,-0.359074596750002,1
115294,-0.3590809121416669,5
6881,-0.3591755192986108,3
6834,-0.3592125690104171,2
10522,-0.3595260454270832,2
7379,-0.3595327885208337,1
220001,-0.359604498041667,1
6301,-0.3600113342916673,2
143384,-0.36003246440833325,5
8637,-0.3601166280208314,1
81892,-0.3605319212499989,1
140739,-0.3605591593489583,4
100129503,-0.3605643045208331,1
79002,-0.3605822858229179,2
4798,-0.36066215391666734,4
9746,-0.3607313487291672,1
57649,-0.3607560382187507,2
1565,-0.36100188964583285,2
126321,-0.36106397640624927,2
123228,-0.36129764336458337,2
1995,-0.3613248282430562,3
79109,-0.36135823592187477,4
134549,-0.36147240583333273,3
100996425,-0.361932313812499,1
5631,-0.3619325897604159,2
90011,-0.3620723165833333,2
406934,-0.36215624102083277,2
2902,-0.362163702366667,5
6950,-0.36228179565277746,3
4739,-0.36240911009999993,5
2972,-0.36256239759895825,4
646903,-0.3627729524375027,1
51491,-0.362829698020833,4
91450,-0.3629806735624998,1
392617,-0.3630160727708329,1
83538,-0.3631056419166665,1
25915,-0.3631408747708331,1
129138,-0.36318659566666667,2
283149,-0.363234984239583,2
81562,-0.3633496499999991,1
9242,-0.363426158729168,1
284325,-0.3634667391250001,1
10734,-0.3635245570208338,1
2108,-0.3635922674999996,1
55506,-0.3638032514166651,1
400550,-0.3639248348229167,2
3705,-0.36404884319444486,3
1955,-0.36412444157291723,2
115727,-0.36414940817708263,2
729967,-0.364329321791665,1
29855,-0.36450532265624913,2
78987,-0.3645942426874997,1
101928787,-0.3646823124375,1
23332,-0.3646832556250001,2
256979,-0.3649863871666667,1
79658,-0.3650431628750015,1
79948,-0.3651236287499997,1
102724312,-0.3651325780729157,2
6253,-0.36525630937499987,2
78997,-0.3653037818333335,1
51501,-0.36553387297916634,2
27257,-0.365819166062499,1
122830,-0.3658194944635417,4
79860,-0.3661954942499994,1
100129239,-0.3662049449166669,1
131566,-0.36632735053472265,3
5160,-0.36667872555555486,3
2870,-0.3667667828020834,4
150763,-0.3667718422916657,1
25819,-0.3669602987916662,2
79651,-0.3670478884375008,1
55137,-0.36712779893749997,4
113178,-0.3672415017986112,3
50640,-0.3672842097083328,3
207063,-0.36734773494791634,2
196394,-0.3674788990624993,1
285440,-0.3675796565833334,4
4723,-0.367671028291666,2
9058,-0.3677516186458331,2
64172,-0.368038055229166,2
51594,-0.36810494479166617,3
150572,-0.3681927175729163,2
9314,-0.3682390838958334,2
26119,-0.36876608303124986,2
79939,-0.36886556926736125,6
80207,-0.36902069847222235,3
124842,-0.3691045282499998,1
57597,-0.36921968436805547,3
101927503,-0.3692202813958332,1
100507178,-0.3692908586041654,1
57701,-0.3693592283333326,2
518,-0.3693625793611111,3
100132686,-0.3693685372500002,1
10672,-0.369390948736112,3
132200,-0.3695022684999993,1
7068,-0.36976888662499974,3
6879,-0.3698360466666681,1
88,-0.36995748354166746,4
54020,-0.3699621166979168,2
80341,-0.3699873056458336,1
64149,-0.3700178393333342,1
25912,-0.37012884173611305,3
6655,-0.37021398540277745,6
339105,-0.3702710858541675,1
1907,-0.3704193518333332,1
347735,-0.3704272867395837,4
9278,-0.3704772805833327,1
8831,-0.37056008305208366,2
55554,-0.3705801887500003,4
64598,-0.3706751417916658,1
581,-0.37092003615625035,2
286256,-0.3709603505833336,1
151171,-0.3712347541875003,1
55897,-0.3712353421527772,3
10562,-0.371282760208333,1
91300,-0.3715532585104171,2
254228,-0.37187466943749925,2
64101,-0.3722090624374998,1
3099,-0.37222880281944465,3
6010,-0.37259257987499983,2
51455,-0.37261828302083344,4
55593,-0.3726636968819446,3
1936,-0.3726783235677069,4
728264,-0.3730376692187507,2
5432,-0.3730971010208329,3
27249,-0.3735430908333317,1
113230,-0.3735723963125008,1
319103,-0.37361612818749984,2
9806,-0.37374013077083323,2
22930,-0.37374898357291664,4
79810,-0.3738107135937483,2
51264,-0.3740044214791691,1
28964,-0.3743005772083343,1
6604,-0.37438220316666676,2
26589,-0.3746380001041682,1
582,-0.3748024018263898,3
8659,-0.3749969884583328,2
55145,-0.3752990943541672,1
55317,-0.3754665380416693,1
30837,-0.37564501479166656,3
286006,-0.37565451728125154,2
116496,-0.37566960341666533,2
146050,-0.3758158745833331,1
23612,-0.3759898003125004,1
51097,-0.3760403432083348,2
10471,-0.3761742513385414,4
22853,-0.3761978918055555,3
51204,-0.37620400944791704,2
224,-0.376241169277779,3
55146,-0.3764096689895833,2
9321,-0.37648457300520843,4
3068,-0.3766017091666676,1
5190,-0.3768551702812495,2
100134937,-0.3768954051874997,1
55322,-0.3769088525347226,3
414189,-0.3769581328645839,2
23476,-0.376990379848214,7
54972,-0.37704545482291674,4
55844,-0.37713858367708286,2
65095,-0.37714219537500115,2
283485,-0.3773728681979165,2
64096,-0.37740919194791633,2
84062,-0.37754613309722246,3
6450,-0.3775968227083357,1
23383,-0.37774162590000077,5
22973,-0.3777830973333338,1
92070,-0.37779195373958324,2
6150,-0.3778342948958344,2
388948,-0.3780611061249992,1
10588,-0.37820149534375,2
55238,-0.3788344921822915,4
5332,-0.3789038163333336,2
1964,-0.3790038119739587,4
23174,-0.37915271361805614,3
246184,-0.3799652051041668,1
10153,-0.3801740033958332,1
647979,-0.3802289737291665,2
192670,-0.3804093173541666,4
346653,-0.3804177091458331,1
26063,-0.3805602186458339,1
80176,-0.38103895207291627,2
84148,-0.3812212251979159,2
27079,-0.3813383902083327,1
91942,-0.3813426967916662,1
4259,-0.3816602502777777,3
55759,-0.38184416425000006,3
83857,-0.38220791921874997,4
10890,-0.38222693089583437,2
22936,-0.38244808359895843,4
25996,-0.3826060372604161,4
374,-0.3826214854444445,3
1523,-0.3827947383999996,5
3735,-0.3828227813541645,2
3816,-0.3829973581666661,1
58491,-0.38358444069270836,4
100128653,-0.3840115692083325,1
9826,-0.38427745118055495,3
283337,-0.38438065904166646,3
64841,-0.3844521535000016,1
285671,-0.3845185578750006,3
27335,-0.3845332578437501,4
84925,-0.3847364567916669,2
123355,-0.38481000269791704,4
127687,-0.3848155095208341,1
55226,-0.384862441187499,1
3483,-0.3851384917291667,1
