Gene_set,Term,Overlap,P-value,Adjusted P-value,Old P-value,Old Adjusted P-value,Odds Ratio,Combined Score,Genes
GO_Biological_Process_2021,negative regulation of cGMP-mediated signaling (GO:0010754),1/5,0.2901968061692263,0.6266836169261245,0,0,3.525490936555891,4.361723088063446,THBS1
GO_Biological_Process_2021,negative regulation of cholesterol biosynthetic process (GO:0045541),1/5,0.2901968061692263,0.6266836169261245,0,0,3.525490936555891,4.361723088063446,APOE
GO_Biological_Process_2021,negative regulation of cholesterol metabolic process (GO:0090206),1/5,0.2901968061692263,0.6266836169261245,0,0,3.525490936555891,4.361723088063446,APOE
GO_Biological_Process_2021,negative regulation of cysteine-type endopeptidase activity involved in apoptotic signaling pathway (GO:2001268),1/5,0.2901968061692263,0.6266836169261245,0,0,3.525490936555891,4.361723088063446,PLAUR
GO_Biological_Process_2021,negative regulation of gonadotropin secretion (GO:0032277),1/5,0.2901968061692263,0.6266836169261245,0,0,3.525490936555891,4.361723088063446,GJA1
GO_Biological_Process_2021,negative regulation of heterochromatin assembly (GO:0031452),1/5,0.2901968061692263,0.6266836169261245,0,0,3.525490936555891,4.361723088063446,TET1
GO_Biological_Process_2021,negative regulation of histone deacetylation (GO:0031064),1/5,0.2901968061692263,0.6266836169261245,0,0,3.525490936555891,4.361723088063446,PRMT6
GO_Biological_Process_2021,negative regulation of hydrogen peroxide metabolic process (GO:0010727),1/5,0.2901968061692263,0.6266836169261245,0,0,3.525490936555891,4.361723088063446,FYN
GO_Biological_Process_2021,negative regulation of immunoglobulin production (GO:0002638),1/5,0.2901968061692263,0.6266836169261245,0,0,3.525490936555891,4.361723088063446,FCGR2B
GO_Biological_Process_2021,negative regulation of interleukin-13 production (GO:0032696),1/5,0.2901968061692263,0.6266836169261245,0,0,3.525490936555891,4.361723088063446,TNFRSF21
GO_Biological_Process_2021,negative regulation of interleukin-5 production (GO:0032714),1/5,0.2901968061692263,0.6266836169261245,0,0,3.525490936555891,4.361723088063446,TNFRSF21
GO_Biological_Process_2021,negative regulation of macrophage chemotaxis (GO:0010760),1/5,0.2901968061692263,0.6266836169261245,0,0,3.525490936555891,4.361723088063446,MIF
GO_Biological_Process_2021,negative regulation of myosin-light-chain-phosphatase activity (GO:0035509),1/5,0.2901968061692263,0.6266836169261245,0,0,3.525490936555891,4.361723088063446,NCKAP1L
GO_Biological_Process_2021,negative regulation of organelle organization (GO:0010639),1/5,0.2901968061692263,0.6266836169261245,0,0,3.525490936555891,4.361723088063446,LILRB2
GO_Biological_Process_2021,negative regulation of oxidative stress-induced neuron intrinsic apoptotic signaling pathway (GO:1903377),1/5,0.2901968061692263,0.6266836169261245,0,0,3.525490936555891,4.361723088063446,HIF1A
GO_Biological_Process_2021,negative regulation of regulatory T cell differentiation (GO:0045590),1/5,0.2901968061692263,0.6266836169261245,0,0,3.525490936555891,4.361723088063446,MDK
GO_Biological_Process_2021,negative regulation of RNA polymerase II regulatory region sequence-specific DNA binding (GO:1903026),1/5,0.2901968061692263,0.6266836169261245,0,0,3.525490936555891,4.361723088063446,TMSB4X
GO_Biological_Process_2021,negative regulation of sterol biosynthetic process (GO:0106119),1/5,0.2901968061692263,0.6266836169261245,0,0,3.525490936555891,4.361723088063446,APOE
GO_Biological_Process_2021,negative regulation of synapse organization (GO:1905809),1/5,0.2901968061692263,0.6266836169261245,0,0,3.525490936555891,4.361723088063446,TLR2
GO_Biological_Process_2021,negative regulation of T cell migration (GO:2000405),1/5,0.2901968061692263,0.6266836169261245,0,0,3.525490936555891,4.361723088063446,CD200
GO_Biological_Process_2021,negative regulation of transforming growth factor beta1 production (GO:0032911),1/5,0.2901968061692263,0.6266836169261245,0,0,3.525490936555891,4.361723088063446,TYROBP
GO_Biological_Process_2021,negative regulation of tubulin deacetylation (GO:1904428),1/5,0.2901968061692263,0.6266836169261245,0,0,3.525490936555891,4.361723088063446,BEX4
GO_Biological_Process_2021,negative regulation of vascular endothelial cell proliferation (GO:1905563),1/5,0.2901968061692263,0.6266836169261245,0,0,3.525490936555891,4.361723088063446,CCL2
GO_Biological_Process_2021,negative regulation of vitamin D biosynthetic process (GO:0010957),1/5,0.2901968061692263,0.6266836169261245,0,0,3.525490936555891,4.361723088063446,SNAI2
GO_Biological_Process_2021,nephron tubule formation (GO:0072079),1/5,0.2901968061692263,0.6266836169261245,0,0,3.525490936555891,4.361723088063446,SOX8
GO_Biological_Process_2021,non-canonical Wnt signaling pathway via MAPK cascade (GO:0038030),1/5,0.2901968061692263,0.6266836169261245,0,0,3.525490936555891,4.361723088063446,FZD10
GO_Biological_Process_2021,oxaloacetate metabolic process (GO:0006107),1/5,0.2901968061692263,0.6266836169261245,0,0,3.525490936555891,4.361723088063446,PCK1
GO_Biological_Process_2021,peripheral nervous system neuron differentiation (GO:0048934),1/5,0.2901968061692263,0.6266836169261245,0,0,3.525490936555891,4.361723088063446,POU4F1
GO_Biological_Process_2021,positive regulation by host of viral genome replication (GO:0044829),1/5,0.2901968061692263,0.6266836169261245,0,0,3.525490936555891,4.361723088063446,PPIB
GO_Biological_Process_2021,positive regulation of amino acid transport (GO:0051957),1/5,0.2901968061692263,0.6266836169261245,0,0,3.525490936555891,4.361723088063446,ARL6IP1
GO_Biological_Process_2021,positive regulation of anion transmembrane transport (GO:1903961),1/5,0.2901968061692263,0.6266836169261245,0,0,3.525490936555891,4.361723088063446,ARL6IP1
GO_Biological_Process_2021,positive regulation of attachment of spindle microtubules to kinetochore (GO:0051987),1/5,0.2901968061692263,0.6266836169261245,0,0,3.525490936555891,4.361723088063446,RCC2
GO_Biological_Process_2021,positive regulation of cAMP-dependent protein kinase activity (GO:2000481),1/5,0.2901968061692263,0.6266836169261245,0,0,3.525490936555891,4.361723088063446,ADIPOQ
GO_Biological_Process_2021,positive regulation of cardiac muscle contraction (GO:0060452),1/5,0.2901968061692263,0.6266836169261245,0,0,3.525490936555891,4.361723088063446,RGS2
GO_Biological_Process_2021,"positive regulation of CD4-positive, CD25-positive, alpha-beta regulatory T cell differentiation (GO:0032831)",1/5,0.2901968061692263,0.6266836169261245,0,0,3.525490936555891,4.361723088063446,HLA-DRA
GO_Biological_Process_2021,"positive regulation of CD8-positive, alpha-beta T cell differentiation (GO:0043378)",1/5,0.2901968061692263,0.6266836169261245,0,0,3.525490936555891,4.361723088063446,NCKAP1L
GO_Biological_Process_2021,positive regulation of cell fate commitment (GO:0010455),1/5,0.2901968061692263,0.6266836169261245,0,0,3.525490936555891,4.361723088063446,FGF2
GO_Biological_Process_2021,positive regulation of dendritic cell differentiation (GO:2001200),1/5,0.2901968061692263,0.6266836169261245,0,0,3.525490936555891,4.361723088063446,LGALS1
GO_Biological_Process_2021,positive regulation of epithelial to mesenchymal transition involved in endocardial cushion formation (GO:1905007),1/5,0.2901968061692263,0.6266836169261245,0,0,3.525490936555891,4.361723088063446,TGFBR2
GO_Biological_Process_2021,positive regulation of fertilization (GO:1905516),1/5,0.2901968061692263,0.6266836169261245,0,0,3.525490936555891,4.361723088063446,LHFPL2
GO_Biological_Process_2021,positive regulation of hippo signaling (GO:0035332),1/5,0.2901968061692263,0.6266836169261245,0,0,3.525490936555891,4.361723088063446,SOX11
GO_Biological_Process_2021,positive regulation of interleukin-18 production (GO:0032741),1/5,0.2901968061692263,0.6266836169261245,0,0,3.525490936555891,4.361723088063446,TLR2
GO_Biological_Process_2021,positive regulation of leukocyte mediated immunity (GO:0002705),1/5,0.2901968061692263,0.6266836169261245,0,0,3.525490936555891,4.361723088063446,KIT
GO_Biological_Process_2021,positive regulation of leukocyte tethering or rolling (GO:1903238),1/5,0.2901968061692263,0.6266836169261245,0,0,3.525490936555891,4.361723088063446,SELP
GO_Biological_Process_2021,positive regulation of long-term synaptic depression (GO:1900454),1/5,0.2901968061692263,0.6266836169261245,0,0,3.525490936555891,4.361723088063446,LILRB2
GO_Biological_Process_2021,positive regulation of macrophage proliferation (GO:0120041),1/5,0.2901968061692263,0.6266836169261245,0,0,3.525490936555891,4.361723088063446,CSF1R
GO_Biological_Process_2021,positive regulation of mast cell activation involved in immune response (GO:0033008),1/5,0.2901968061692263,0.6266836169261245,0,0,3.525490936555891,4.361723088063446,SYK
GO_Biological_Process_2021,positive regulation of mast cell chemotaxis (GO:0060754),1/5,0.2901968061692263,0.6266836169261245,0,0,3.525490936555891,4.361723088063446,VEGFC
GO_Biological_Process_2021,positive regulation of mitochondrial depolarization (GO:0051901),1/5,0.2901968061692263,0.6266836169261245,0,0,3.525490936555891,4.361723088063446,DCN
GO_Biological_Process_2021,positive regulation of natural killer cell chemotaxis (GO:2000503),1/5,0.2901968061692263,0.6266836169261245,0,0,3.525490936555891,4.361723088063446,CCL5
GO_Biological_Process_2021,positive regulation of natural killer cell proliferation (GO:0032819),1/5,0.2901968061692263,0.6266836169261245,0,0,3.525490936555891,4.361723088063446,HLA-E
GO_Biological_Process_2021,positive regulation of oxidative stress-induced neuron death (GO:1903223),1/5,0.2901968061692263,0.6266836169261245,0,0,3.525490936555891,4.361723088063446,TLR4
GO_Biological_Process_2021,positive regulation of prostaglandin secretion (GO:0032308),1/5,0.2901968061692263,0.6266836169261245,0,0,3.525490936555891,4.361723088063446,P2RX4
GO_Biological_Process_2021,positive regulation of protein catabolic process in the vacuole (GO:1904352),1/5,0.2901968061692263,0.6266836169261245,0,0,3.525490936555891,4.361723088063446,CD81
GO_Biological_Process_2021,positive regulation of protein localization to cilium (GO:1903566),1/5,0.2901968061692263,0.6266836169261245,0,0,3.525490936555891,4.361723088063446,EFCAB7
GO_Biological_Process_2021,positive regulation of smooth muscle cell differentiation (GO:0051152),1/5,0.2901968061692263,0.6266836169261245,0,0,3.525490936555891,4.361723088063446,KIT
GO_Biological_Process_2021,positive regulation of store-operated calcium channel activity (GO:1901341),1/5,0.2901968061692263,0.6266836169261245,0,0,3.525490936555891,4.361723088063446,STIM2
GO_Biological_Process_2021,positive regulation of toll-like receptor 9 signaling pathway (GO:0034165),1/5,0.2901968061692263,0.6266836169261245,0,0,3.525490936555891,4.361723088063446,RSAD2
GO_Biological_Process_2021,positive regulation of transcription from RNA polymerase II promoter in response to hypoxia (GO:0061419),1/5,0.2901968061692263,0.6266836169261245,0,0,3.525490936555891,4.361723088063446,HIF1A
GO_Biological_Process_2021,proline biosynthetic process (GO:0006561),1/5,0.2901968061692263,0.6266836169261245,0,0,3.525490936555891,4.361723088063446,ALDH18A1
GO_Biological_Process_2021,protein C-linked glycosylation via 2'-alpha-mannosyl-L-tryptophan (GO:0018406),1/5,0.2901968061692263,0.6266836169261245,0,0,3.525490936555891,4.361723088063446,DPY19L3
GO_Biological_Process_2021,protein C-linked glycosylation via tryptophan (GO:0018317),1/5,0.2901968061692263,0.6266836169261245,0,0,3.525490936555891,4.361723088063446,DPY19L3
GO_Biological_Process_2021,protein lipoylation (GO:0009249),1/5,0.2901968061692263,0.6266836169261245,0,0,3.525490936555891,4.361723088063446,NNAT
GO_Biological_Process_2021,protein localization to axon (GO:0099612),1/5,0.2901968061692263,0.6266836169261245,0,0,3.525490936555891,4.361723088063446,EPB41L3
GO_Biological_Process_2021,protein transport to vacuole involved in ubiquitin-dependent protein catabolic process via the multivesicular body sorting pathway (GO:0043328),1/5,0.2901968061692263,0.6266836169261245,0,0,3.525490936555891,4.361723088063446,STAM
GO_Biological_Process_2021,pyridine-containing compound metabolic process (GO:0072524),1/5,0.2901968061692263,0.6266836169261245,0,0,3.525490936555891,4.361723088063446,NNMT
GO_Biological_Process_2021,receptor transactivation (GO:0035624),1/5,0.2901968061692263,0.6266836169261245,0,0,3.525490936555891,4.361723088063446,ADRA2A
GO_Biological_Process_2021,receptor-mediated virion attachment to host cell (GO:0046813),1/5,0.2901968061692263,0.6266836169261245,0,0,3.525490936555891,4.361723088063446,CD81
GO_Biological_Process_2021,regulation of adenylate cyclase-activating G protein-coupled receptor signaling pathway (GO:0106070),1/5,0.2901968061692263,0.6266836169261245,0,0,3.525490936555891,4.361723088063446,MRAP2
GO_Biological_Process_2021,"regulation of blood coagulation, intrinsic pathway (GO:2000266)",1/5,0.2901968061692263,0.6266836169261245,0,0,3.525490936555891,4.361723088063446,SERPING1
GO_Biological_Process_2021,regulation of chromosome separation (GO:1905818),1/5,0.2901968061692263,0.6266836169261245,0,0,3.525490936555891,4.361723088063446,PLSCR1
GO_Biological_Process_2021,regulation of circadian sleep/wake cycle (GO:0042749),1/5,0.2901968061692263,0.6266836169261245,0,0,3.525490936555891,4.361723088063446,PTGDS
GO_Biological_Process_2021,regulation of dendritic cell cytokine production (GO:0002730),1/5,0.2901968061692263,0.6266836169261245,0,0,3.525490936555891,4.361723088063446,KIT
GO_Biological_Process_2021,regulation of glial cell migration (GO:1903975),1/5,0.2901968061692263,0.6266836169261245,0,0,3.525490936555891,4.361723088063446,GPR183
GO_Biological_Process_2021,regulation of glycoprotein metabolic process (GO:1903018),1/5,0.2901968061692263,0.6266836169261245,0,0,3.525490936555891,4.361723088063446,PTX3
GO_Biological_Process_2021,regulation of granulocyte colony-stimulating factor production (GO:0071655),1/5,0.2901968061692263,0.6266836169261245,0,0,3.525490936555891,4.361723088063446,CD34
GO_Biological_Process_2021,regulation of hormone metabolic process (GO:0032350),1/5,0.2901968061692263,0.6266836169261245,0,0,3.525490936555891,4.361723088063446,TCF7L2
GO_Biological_Process_2021,regulation of hydrogen peroxide biosynthetic process (GO:0010728),1/5,0.2901968061692263,0.6266836169261245,0,0,3.525490936555891,4.361723088063446,FYN
GO_Biological_Process_2021,regulation of inflammatory response to wounding (GO:0106014),1/5,0.2901968061692263,0.6266836169261245,0,0,3.525490936555891,4.361723088063446,MDK
GO_Biological_Process_2021,regulation of inositol trisphosphate biosynthetic process (GO:0032960),1/5,0.2901968061692263,0.6266836169261245,0,0,3.525490936555891,4.361723088063446,HRH1
GO_Biological_Process_2021,regulation of integrin biosynthetic process (GO:0045113),1/5,0.2901968061692263,0.6266836169261245,0,0,3.525490936555891,4.361723088063446,TMEFF2
GO_Biological_Process_2021,regulation of kidney development (GO:0090183),1/5,0.2901968061692263,0.6266836169261245,0,0,3.525490936555891,4.361723088063446,SOX8
GO_Biological_Process_2021,regulation of low-density lipoprotein particle receptor catabolic process (GO:0032803),1/5,0.2901968061692263,0.6266836169261245,0,0,3.525490936555891,4.361723088063446,APOE
GO_Biological_Process_2021,regulation of mRNA binding (GO:1902415),1/5,0.2901968061692263,0.6266836169261245,0,0,3.525490936555891,4.361723088063446,FMR1
GO_Biological_Process_2021,regulation of myoblast proliferation (GO:2000291),1/5,0.2901968061692263,0.6266836169261245,0,0,3.525490936555891,4.361723088063446,MEGF10
GO_Biological_Process_2021,regulation of natural killer cell mediated immunity (GO:0002715),1/5,0.2901968061692263,0.6266836169261245,0,0,3.525490936555891,4.361723088063446,HLA-E
GO_Biological_Process_2021,regulation of phosphatidylinositol dephosphorylation (GO:0060304),1/5,0.2901968061692263,0.6266836169261245,0,0,3.525490936555891,4.361723088063446,MTMR9
GO_Biological_Process_2021,regulation of postsynaptic density organization (GO:1905874),1/5,0.2901968061692263,0.6266836169261245,0,0,3.525490936555891,4.361723088063446,LILRB2
GO_Biological_Process_2021,regulation of respiratory gaseous exchange by nervous system process (GO:0002087),1/5,0.2901968061692263,0.6266836169261245,0,0,3.525490936555891,4.361723088063446,TSHZ3
GO_Biological_Process_2021,regulation of skeletal muscle tissue development (GO:0048641),1/5,0.2901968061692263,0.6266836169261245,0,0,3.525490936555891,4.361723088063446,MEGF10
GO_Biological_Process_2021,regulation of sterol transport (GO:0032371),1/5,0.2901968061692263,0.6266836169261245,0,0,3.525490936555891,4.361723088063446,APOC1
GO_Biological_Process_2021,regulation of systemic arterial blood pressure by endothelin (GO:0003100),1/5,0.2901968061692263,0.6266836169261245,0,0,3.525490936555891,4.361723088063446,EDN3
GO_Biological_Process_2021,regulation of triglyceride metabolic process (GO:0090207),1/5,0.2901968061692263,0.6266836169261245,0,0,3.525490936555891,4.361723088063446,C3
GO_Biological_Process_2021,regulation of type B pancreatic cell apoptotic process (GO:2000674),1/5,0.2901968061692263,0.6266836169261245,0,0,3.525490936555891,4.361723088063446,TCF7L2
GO_Biological_Process_2021,regulation of vitamin D receptor signaling pathway (GO:0070562),1/5,0.2901968061692263,0.6266836169261245,0,0,3.525490936555891,4.361723088063446,SNAI2
GO_Biological_Process_2021,renal tubule development (GO:0061326),1/5,0.2901968061692263,0.6266836169261245,0,0,3.525490936555891,4.361723088063446,COL4A1
GO_Biological_Process_2021,response to macrophage colony-stimulating factor (GO:0036005),1/5,0.2901968061692263,0.6266836169261245,0,0,3.525490936555891,4.361723088063446,CSF1R
GO_Biological_Process_2021,retina vasculature development in camera-type eye (GO:0061298),1/5,0.2901968061692263,0.6266836169261245,0,0,3.525490936555891,4.361723088063446,PDGFRB
GO_Biological_Process_2021,Roundabout signaling pathway (GO:0035385),1/5,0.2901968061692263,0.6266836169261245,0,0,3.525490936555891,4.361723088063446,ROBO1
GO_Biological_Process_2021,rRNA transport (GO:0051029),1/5,0.2901968061692263,0.6266836169261245,0,0,3.525490936555891,4.361723088063446,NPM1
GO_Biological_Process_2021,SA node cell to atrial cardiac muscle cell signaling (GO:0086018),1/5,0.2901968061692263,0.6266836169261245,0,0,3.525490936555891,4.361723088063446,SCN3B
GO_Biological_Process_2021,striated muscle cell proliferation (GO:0014855),1/5,0.2901968061692263,0.6266836169261245,0,0,3.525490936555891,4.361723088063446,TGFBR3
GO_Biological_Process_2021,sulfide oxidation (GO:0019418),1/5,0.2901968061692263,0.6266836169261245,0,0,3.525490936555891,4.361723088063446,TSTD1
GO_Biological_Process_2021,"sulfide oxidation, using sulfide:quinone oxidoreductase (GO:0070221)",1/5,0.2901968061692263,0.6266836169261245,0,0,3.525490936555891,4.361723088063446,TSTD1
GO_Biological_Process_2021,thorax and anterior abdomen determination (GO:0007356),1/5,0.2901968061692263,0.6266836169261245,0,0,3.525490936555891,4.361723088063446,BASP1
GO_Biological_Process_2021,Toll signaling pathway (GO:0008063),1/5,0.2901968061692263,0.6266836169261245,0,0,3.525490936555891,4.361723088063446,MYD88
GO_Biological_Process_2021,tonic smooth muscle contraction (GO:0014820),1/5,0.2901968061692263,0.6266836169261245,0,0,3.525490936555891,4.361723088063446,EDN3
GO_Biological_Process_2021,tricuspid valve development (GO:0003175),1/5,0.2901968061692263,0.6266836169261245,0,0,3.525490936555891,4.361723088063446,TGFBR2
GO_Biological_Process_2021,tricuspid valve morphogenesis (GO:0003186),1/5,0.2901968061692263,0.6266836169261245,0,0,3.525490936555891,4.361723088063446,TGFBR2
GO_Biological_Process_2021,trivalent inorganic anion homeostasis (GO:0072506),1/5,0.2901968061692263,0.6266836169261245,0,0,3.525490936555891,4.361723088063446,SFRP4
GO_Biological_Process_2021,tryptophan catabolic process to kynurenine (GO:0019441),1/5,0.2901968061692263,0.6266836169261245,0,0,3.525490936555891,4.361723088063446,TDO2
GO_Biological_Process_2021,ubiquitin-independent protein catabolic process via the multivesicular body sorting pathway (GO:0090611),1/5,0.2901968061692263,0.6266836169261245,0,0,3.525490936555891,4.361723088063446,VPS4B
GO_Biological_Process_2021,vesicle tethering to Golgi (GO:0099041),1/5,0.2901968061692263,0.6266836169261245,0,0,3.525490936555891,4.361723088063446,WDR11
GO_Biological_Process_2021,xylulose 5-phosphate biosynthetic process (GO:1901159),1/5,0.2901968061692263,0.6266836169261245,0,0,3.525490936555891,4.361723088063446,AKR1A1
GO_Biological_Process_2021,"zygotic determination of anterior/posterior axis, embryo (GO:0007354)",1/5,0.2901968061692263,0.6266836169261245,0,0,3.525490936555891,4.361723088063446,BASP1
GO_Biological_Process_2021,zymogen inhibition (GO:0097341),1/5,0.2901968061692263,0.6266836169261245,0,0,3.525490936555891,4.361723088063446,CARD16
GO_Biological_Process_2021,protein localization to plasma membrane (GO:0072659),11/136,0.2906123096502683,0.6272484967292604,0,0,1.2423135464231354,1.5352078100359143,C2CD5;RAMP3;CD81;ADIPOQ;EPB41L3;MYADM;SCN3B;MRAP2;RAB8A;S100A10;RAB8B
GO_Biological_Process_2021,brain development (GO:0007420),12/150,0.2914127281011061,0.6286431270577063,0,0,1.227656544918706,1.5137185750736846,EGR2;COL4A1;AMIGO2;NNAT;PBX3;PPT1;PLXNB2;CXCR4;PCDH18;NES;MEIS2;TGFBR2
GO_Biological_Process_2021,canonical Wnt signaling pathway (GO:0060070),6/68,0.2947310009717527,0.635464988867668,0,0,1.3656240064565042,1.668372196483723,SFRP4;TCF7L2;SFRP2;FRZB;FZD6;FZD10
GO_Biological_Process_2021,lipid transport (GO:0006869),9/109,0.2961620462085579,0.6382127648333547,0,0,1.2703267477203648,1.5457952242121735,UGCG;PRELID1;FABP5;ABCA6;ATP8B1;NPC2;APOE;SLC27A3;PLTP
GO_Biological_Process_2021,regulation of anatomical structure morphogenesis (GO:0022603),10/123,0.297828831259092,0.6414653738799153,0,0,1.2491671994347051,1.5130367182472408,LFNG;SPARC;GPNMB;SDC2;CHN1;VASH2;KIF13B;TSPAN12;FGF2;TANC2
GO_Biological_Process_2021,triglyceride metabolic process (GO:0006641),5/55,0.2993619599985366,0.644426828839956,0,0,1.4109848484848484,1.7017914631447335,FABP4;FABP5;APOC1;APOE;LPIN2
GO_Biological_Process_2021,regulation of G protein-coupled receptor signaling pathway (GO:0008277),7/82,0.3000272819234298,0.6445023652566244,0,0,1.3171471927162368,1.5856896237411744,C3;RGS2;RAMP3;CCL5;PLEK;PLCE1;MRAP2
GO_Biological_Process_2021,cellular response to DNA damage stimulus (GO:0006974),26/350,0.3001689684110031,0.6445023652566244,0,0,1.133649816097853,1.3642452245947223,CDKN1A;FMR1;SAMHD1;RAD51AP1;WRN;MYC;RBBP8;POLI;BID;BOK;LYN;RMI2;SHPRH;NPM1;PARP4;DTX3L;GADD45A;FANCL;UBE2E2;MASTL;FANCG;FOXP1;SLFN11;IRF7;NABP1;DTL
GO_Biological_Process_2021,establishment of endothelial barrier (GO:0061028),3/29,0.3011368106622362,0.6445023652566244,0,0,1.6276911439543815,1.9535396058330532,RAP1B;RAP2B;MYADM
GO_Biological_Process_2021,intrinsic apoptotic signaling pathway in response to endoplasmic reticulum stress (GO:0070059),3/29,0.3011368106622362,0.6445023652566244,0,0,1.6276911439543815,1.9535396058330532,CASP4;ITPR1;MAP3K5
GO_Biological_Process_2021,lamellipodium organization (GO:0097581),3/29,0.3011368106622362,0.6445023652566244,0,0,1.6276911439543815,1.9535396058330532,CYFIP1;KIT;WASF1
GO_Biological_Process_2021,negative regulation of interferon-gamma production (GO:0032689),3/29,0.3011368106622362,0.6445023652566244,0,0,1.6276911439543815,1.9535396058330532,PRNP;LAPTM5;TLR4
GO_Biological_Process_2021,positive regulation of viral genome replication (GO:0045070),3/29,0.3011368106622362,0.6445023652566244,0,0,1.6276911439543815,1.9535396058330532,CCL5;PPIH;IFIT1
GO_Biological_Process_2021,protein K11-linked ubiquitination (GO:0070979),3/29,0.3011368106622362,0.6445023652566244,0,0,1.6276911439543815,1.9535396058330532,CDC23;UBE2S;UBE2E2
GO_Biological_Process_2021,regulation of actin polymerization or depolymerization (GO:0008064),3/29,0.3011368106622362,0.6445023652566244,0,0,1.6276911439543815,1.9535396058330532,CXCL12;COTL1;HCLS1
GO_Biological_Process_2021,regulation of fatty acid biosynthetic process (GO:0042304),3/29,0.3011368106622362,0.6445023652566244,0,0,1.6276911439543815,1.9535396058330532,ADIPOQ;APOC1;PDK4
GO_Biological_Process_2021,regulation of gluconeogenesis (GO:0006111),3/29,0.3011368106622362,0.6445023652566244,0,0,1.6276911439543815,1.9535396058330532,C1QTNF3;NNMT;ADIPOQ
GO_Biological_Process_2021,calcium ion transmembrane import into cytosol (GO:0097553),4/42,0.3023229176465879,0.6445704984327769,0,0,1.4850790868162078,1.7765400685218904,PTPRC;CCL21;ITPR1;FGF2
GO_Biological_Process_2021,regulation of extrinsic apoptotic signaling pathway via death domain receptors (GO:1902041),4/42,0.3023229176465879,0.6445704984327769,0,0,1.4850790868162078,1.7765400685218904,TNFSF10;FAS;THBS1;BMP5
GO_Biological_Process_2021,skeletal system morphogenesis (GO:0048705),4/42,0.3023229176465879,0.6445704984327769,0,0,1.4850790868162078,1.7765400685218904,OSR2;SFRP4;HOXB3;SOX11
GO_Biological_Process_2021,protein phosphorylation (GO:0006468),36/496,0.3079094194145175,0.6445704984327769,0,0,1.1059129085573582,1.3027097037391937,CSF1R;GMFB;MAST3;GMFG;NRK;STK39;PRKX;PRDX4;EFEMP1;PDK4;CCL2;FYN;NEK3;PCK1;PRKACB;MAP3K5;LYN;PDGFRB;SYK;DAPK1;PLK2;IGFBP3;ADAM10;MASTL;DCLK1;CDC25B;TGFBR2;TGFBR3;HCK;STK17B;KIT;TLR7;FAM20A;TLR4;DDR2;TLR2
GO_Biological_Process_2021,acyl-CoA biosynthetic process (GO:0071616),2/17,0.3120586724765543,0.6445704984327769,0,0,1.8805744520030236,2.190049411515293,SCD;PPT1
GO_Biological_Process_2021,amyloid-beta metabolic process (GO:0050435),2/17,0.3120586724765543,0.6445704984327769,0,0,1.8805744520030236,2.190049411515293,BACE2;MME
GO_Biological_Process_2021,aorta morphogenesis (GO:0035909),2/17,0.3120586724765543,0.6445704984327769,0,0,1.8805744520030236,2.190049411515293,PDGFRB;ADAMTS9
GO_Biological_Process_2021,cell communication by electrical coupling involved in cardiac conduction (GO:0086064),2/17,0.3120586724765543,0.6445704984327769,0,0,1.8805744520030236,2.190049411515293,GJA1;ATP1A1
GO_Biological_Process_2021,DNA biosynthetic process (GO:0071897),2/17,0.3120586724765543,0.6445704984327769,0,0,1.8805744520030236,2.190049411515293,WRN;TYMS
GO_Biological_Process_2021,epithelial cell morphogenesis (GO:0003382),2/17,0.3120586724765543,0.6445704984327769,0,0,1.8805744520030236,2.190049411515293,COL15A1;TNMD
GO_Biological_Process_2021,muscle tissue morphogenesis (GO:0060415),2/17,0.3120586724765543,0.6445704984327769,0,0,1.8805744520030236,2.190049411515293,TGFBR3;ACTC1
GO_Biological_Process_2021,negative regulation of ATPase activity (GO:0032780),2/17,0.3120586724765543,0.6445704984327769,0,0,1.8805744520030236,2.190049411515293,TNNT2;IFIT1
GO_Biological_Process_2021,negative regulation of cell aging (GO:0090344),2/17,0.3120586724765543,0.6445704984327769,0,0,1.8805744520030236,2.190049411515293,TWIST1;MIF
GO_Biological_Process_2021,negative regulation of chemokine production (GO:0032682),2/17,0.3120586724765543,0.6445704984327769,0,0,1.8805744520030236,2.190049411515293,C1QTNF3;OAS1
GO_Biological_Process_2021,negative regulation of vascular associated smooth muscle cell proliferation (GO:1904706),2/17,0.3120586724765543,0.6445704984327769,0,0,1.8805744520030236,2.190049411515293,CDKN1A;ADIPOQ
GO_Biological_Process_2021,positive regulation of blood coagulation (GO:0030194),2/17,0.3120586724765543,0.6445704984327769,0,0,1.8805744520030236,2.190049411515293,F3;THBS1
GO_Biological_Process_2021,positive regulation of collagen metabolic process (GO:0010714),2/17,0.3120586724765543,0.6445704984327769,0,0,1.8805744520030236,2.190049411515293,SUCO;VIM
GO_Biological_Process_2021,positive regulation of heart rate (GO:0010460),2/17,0.3120586724765543,0.6445704984327769,0,0,1.8805744520030236,2.190049411515293,EDN3;SCN3B
GO_Biological_Process_2021,protein autoprocessing (GO:0016540),2/17,0.3120586724765543,0.6445704984327769,0,0,1.8805744520030236,2.190049411515293,CASP4;CASP1
GO_Biological_Process_2021,pyrimidine-containing compound catabolic process (GO:0072529),2/17,0.3120586724765543,0.6445704984327769,0,0,1.8805744520030236,2.190049411515293,NT5E;DPYSL2
GO_Biological_Process_2021,regulation of metal ion transport (GO:0010959),2/17,0.3120586724765543,0.6445704984327769,0,0,1.8805744520030236,2.190049411515293,CD4;SRI
